part_num,name,part_cat_id,part_material
1022Bpr0015,"Modulex Tile 2 x 2 with Black 'F' print, Internal Supports",66,Plastic
1022Bpr0016,"Modulex Tile 2 x 2 with Black 'G' print, Internal Supports",66,Plastic
1022Bpr0017,"Modulex Tile 2 x 2 with Black 'H' print, Internal Supports",66,Plastic
1022Bpr0018,"Modulex Tile 2 x 2 with Black 'I' print, Internal Supports",66,Plastic
1022Bpr0019,"Modulex Tile 2 x 2 with Black 'J' print, Internal Supports",66,Plastic
1022Bpr0020,"Modulex Tile 2 x 2 with Black 'K' print, Internal Supports",66,Plastic
1022Bpr0021,"Modulex Tile 2 x 2 with Black 'L' print, Internal Supports",66,Plastic
1022Bpr0022,"Modulex Tile 2 x 2 with Black 'M/W' print, Internal Supports",66,Plastic
1022Bpr0023,"Modulex Tile 2 x 2 with Black 'N' print, Internal Supports",66,Plastic
1022Bpr0024,"Modulex Tile 2 x 2 with Black 'O' print, Internal Supports",66,Plastic
1022Bpr0025,"Modulex Tile 2 x 2 with Black 'P' print, Internal Supports",66,Plastic
1022Bpr0026,"Modulex Tile 2 x 2 with Black 'Q' print, Internal Supports",66,Plastic
1022Bpr0027,"Modulex Tile 2 x 2 with Black 'R' print, Internal Supports",66,Plastic
1022Bpr0028,"Modulex Tile 2 x 2 with Black 'S' print, Internal Supports",66,Plastic
1022Bpr0029,"Modulex Tile 2 x 2 with Black 'T' print, Internal Supports",66,Plastic
1022Bpr0030,"Modulex Tile 2 x 2 with Black 'U' print, Internal Supports",66,Plastic
1022Bpr0031,"Modulex Tile 2 x 2 with Black 'V' print, Internal Supports",66,Plastic
1022Bpr0032,"Modulex Tile 2 x 2 with Black 'X' print, Internal Supports",66,Plastic
1022Bpr0033,"Modulex Tile 2 x 2 with Black 'Y' print, Internal Supports",66,Plastic
1022Bpr0034,"Modulex Tile 2 x 2 with Black 'Z' print, Internal Supports",66,Plastic
1022Bpr0035,"Modulex Tile 2 x 2 with Black 'Å' print, Internal Supports",66,Plastic
1022Bpr0036,"Modulex Tile 2 x 2 with Black 'Æ' print, Internal Supports",66,Plastic
1022Bpr0037,"Modulex Tile 2 x 2 with Black 'Ø' print, Internal Supports",66,Plastic
1022Bpr0038,"Modulex Tile 2 x 2 with Black '$' print, Internal Supports",66,Plastic
1022Bpr0039,"Modulex Tile 2 x 2 with Black '%' print, Internal Supports",66,Plastic
1022Bpr0040,"Modulex Tile 2 x 2 with Black Arrow print, Internal Supports",66,Plastic
1022Bpr0041,"Modulex Tile 2 x 2 with Black Triangle print, Internal Supports",66,Plastic
1022C,"Modulex Tile 2 x 2 with Black Internal Lining, White Dot",66,Plastic
1022Cpr0001,"Modulex Tile 2 x 2 with Black '0' print, Black Internal Lining, White Dot",66,Plastic
1022Cpr0002,"Modulex Tile 2 x 2 with Black '1' print, Black Internal Lining, White Dot",66,Plastic
1022Cpr0003,"Modulex Tile 2 x 2 with Black '2' print, Black Internal Lining, White Dot",66,Plastic
1022Cpr0004,"Modulex Tile 2 x 2 with Black '3' print, Black Internal Lining, White Dot",66,Plastic
1022Cpr0005,"Modulex Tile 2 x 2 with Black '4' print, Black Internal Lining, White Dot",66,Plastic
1022Cpr0006,"Modulex Tile 2 x 2 with Black '5' print, Black Internal Lining, White Dot",66,Plastic
1022Cpr0007,"Modulex Tile 2 x 2 with Black '6/9' print, Black Internal Lining, White Dot",66,Plastic
1022Cpr0008,"Modulex Tile 2 x 2 with Black '7' print, Black Internal Lining, White Dot",66,Plastic
1022Cpr0009,"Modulex Tile 2 x 2 with Black '8' print, Black Internal Lining, White Dot",66,Plastic
1022Cpr0010,"Modulex Tile 2 x 2 with Black 'A' print, Black Internal Lining, White Dot",66,Plastic
1022Cpr0011,"Modulex Tile 2 x 2 with Black 'B' print, Black Internal Lining, White Dot",66,Plastic
1022Cpr0012,"Modulex Tile 2 x 2 with Black 'C' print, Black Internal Lining, White Dot",66,Plastic
1022Cpr0013,"Modulex Tile 2 x 2 with Black 'D' print, Black Internal Lining, White Dot",66,Plastic
1022Cpr0014,"Modulex Tile 2 x 2 with Black 'E' print, Black Internal Lining, White Dot",66,Plastic
1022Cpr0015,"Modulex Tile 2 x 2 with Black 'F' print, Black Internal Lining, White Dot",66,Plastic
1022Cpr0016,"Modulex Tile 2 x 2 with Black 'G' print, Black Internal Lining, White Dot",66,Plastic
1022Cpr0017,"Modulex Tile 2 x 2 with Black 'H' print, Black Internal Lining, White Dot",66,Plastic
1022Cpr0018,"Modulex Tile 2 x 2 with Black 'I' print, Black Internal Lining, White Dot",66,Plastic
1022Cpr0019,"Modulex Tile 2 x 2 with Black 'J' print, Black Internal Lining, White Dot",66,Plastic
1022Cpr0020,"Modulex Tile 2 x 2 with Black 'K' print, Black Internal Lining, White Dot",66,Plastic
1022Cpr0021,"Modulex Tile 2 x 2 with Black 'L' print, Black Internal Lining, White Dot",66,Plastic
1022Cpr0022,"Modulex Tile 2 x 2 with Black 'M/W' print, Black Internal Lining, White Dot",66,Plastic
1022Cpr0023,"Modulex Tile 2 x 2 with Black 'N' print, Black Internal Lining, White Dot",66,Plastic
1022Cpr0024,"Modulex Tile 2 x 2 with Black 'O' print, Black Internal Lining, White Dot",66,Plastic
1022Cpr0025,"Modulex Tile 2 x 2 with Black 'P' print, Black Internal Lining, White Dot",66,Plastic
1022Cpr0026,"Modulex Tile 2 x 2 with Black 'Q' print, Black Internal Lining, White Dot",66,Plastic
1022Cpr0027,"Modulex Tile 2 x 2 with Black 'R' print, Black Internal Lining, White Dot",66,Plastic
1022Cpr0028,"Modulex Tile 2 x 2 with Black 'S' print, Black Internal Lining, White Dot",66,Plastic
1022Cpr0029,"Modulex Tile 2 x 2 with Black 'T' print, Black Internal Lining, White Dot",66,Plastic
1022Cpr0030,"Modulex Tile 2 x 2 with Black 'U' print, Black Internal Lining, White Dot",66,Plastic
1022Cpr0031,"Modulex Tile 2 x 2 with Black 'V' print, Black Internal Lining, White Dot",66,Plastic
1022Cpr0032,"Modulex Tile 2 x 2 with Black 'X' print, Black Internal Lining, White Dot",66,Plastic
1022Cpr0033,"Modulex Tile 2 x 2 with Black 'Y' print, Black Internal Lining, White Dot",66,Plastic
1022Cpr0034,"Modulex Tile 2 x 2 with Black 'Z' print, Black Internal Lining, White Dot",66,Plastic
1022Cpr0035,"Modulex Tile 2 x 2 with Black 'Å' print, Black Internal Lining, White Dot",66,Plastic
1022Cpr0036,"Modulex Tile 2 x 2 with Black 'Æ' print, Black Internal Lining, White Dot",66,Plastic
1022Cpr0037,"Modulex Tile 2 x 2 with Black 'Ø' print, Black Internal Lining, White Dot",66,Plastic
1022Cpr0038,"Modulex Tile 2 x 2 with Black Triangle print, Black Internal Lining, White Dot",66,Plastic
1022Cpr0039,"Modulex Tile 2 x 2 with Black Circle Small print, Black Internal Lining, White Dot",66,Plastic
1022Cpr0040,"Modulex Tile 2 x 2 with Black Circle Large print, Black Internal Lining, White Dot",66,Plastic
1022Cpr0041,"Modulex Tile 2 x 2 with Black Square print, Black Internal Lining, White Dot",66,Plastic
1022Cpr0042,"Modulex Tile 2 x 2 with Black D/Stadium print, Black Internal Lining, White Dot",66,Plastic
1022Cpr0043,"Modulex Tile 2 x 2 with Black Arrow print, Black Internal Lining, White Dot",66,Plastic
1022D,"Modulex Tile 2 x 2 with Black Internal Lining, No Dot",66,Plastic
1022Dpr0001,"Modulex Tile 2 x 2 with Black '0' print, Black Internal Lining, No Dot",66,Plastic
1022Dpr0002,"Modulex Tile 2 x 2 with Black '1' print, Black Internal Lining, No Dot",66,Plastic
1022Dpr0003,"Modulex Tile 2 x 2 with Black '2' print, Black Internal Lining, No Dot",66,Plastic
1022Dpr0004,"Modulex Tile 2 x 2 with Black '3' print, Black Internal Lining, No Dot",66,Plastic
1022Dpr0005,"Modulex Tile 2 x 2 with Black '4' print, Black Internal Lining, No Dot",66,Plastic
1022Dpr0006,"Modulex Tile 2 x 2 with Black '5' print, Black Internal Lining, No Dot",66,Plastic
1022Dpr0007,"Modulex Tile 2 x 2 with Black '6/9' print, Black Internal Lining, No Dot",66,Plastic
1022Dpr0008,"Modulex Tile 2 x 2 with Black '7' print, Black Internal Lining, No Dot",66,Plastic
1022Dpr0009,"Modulex Tile 2 x 2 with Black '8' print, Black Internal Lining, No Dot",66,Plastic
1022Dpr0010,"Modulex Tile 2 x 2 with Black 'A' print, Black Internal Lining, No Dot",66,Plastic
1022Dpr0011,"Modulex Tile 2 x 2 with Black 'B' print, Black Internal Lining, No Dot",66,Plastic
1022Dpr0012,"Modulex Tile 2 x 2 with Black 'C' print, Black Internal Lining, No Dot",66,Plastic
1022Dpr0013,"Modulex Tile 2 x 2 with Black 'D' print, Black Internal Lining, No Dot",66,Plastic
1022Dpr0014,"Modulex Tile 2 x 2 with Black 'E' print, Black Internal Lining, No Dot",66,Plastic
1022Dpr0015,"Modulex Tile 2 x 2 with Black 'F' print, Black Internal Lining, No Dot",66,Plastic
1022Dpr0016,"Modulex Tile 2 x 2 with Black 'G' print, Black Internal Lining, No Dot",66,Plastic
1022Dpr0017,"Modulex Tile 2 x 2 with Black 'H' print, Black Internal Lining, No Dot",66,Plastic
1022Dpr0018,"Modulex Tile 2 x 2 with Black 'I' print, Black Internal Lining, No Dot",66,Plastic
1022Dpr0019,"Modulex Tile 2 x 2 with Black 'J' print, Black Internal Lining, No Dot",66,Plastic
1022Dpr0020,"Modulex Tile 2 x 2 with Black 'K' print, Black Internal Lining, No Dot",66,Plastic
1022Dpr0021,"Modulex Tile 2 x 2 with Black 'L' print, Black Internal Lining, No Dot",66,Plastic
1022Dpr0022,"Modulex Tile 2 x 2 with Black 'M/W' print, Black Internal Lining, No Dot",66,Plastic
1022Dpr0023,"Modulex Tile 2 x 2 with Black 'N' print, Black Internal Lining, No Dot",66,Plastic
1022Dpr0024,"Modulex Tile 2 x 2 with Black 'O' print, Black Internal Lining, No Dot",66,Plastic
1022Dpr0025,"Modulex Tile 2 x 2 with Black 'P' print, Black Internal Lining, No Dot",66,Plastic
1022Dpr0026,"Modulex Tile 2 x 2 with Black 'Q' print, Black Internal Lining, No Dot",66,Plastic
1022Dpr0027,"Modulex Tile 2 x 2 with Black 'R' print, Black Internal Lining, No Dot",66,Plastic
1022Dpr0028,"Modulex Tile 2 x 2 with Black 'S' print, Black Internal Lining, No Dot",66,Plastic
1022Dpr0029,"Modulex Tile 2 x 2 with Black 'T' print, Black Internal Lining, No Dot",66,Plastic
1022Dpr0030,"Modulex Tile 2 x 2 with Black 'U' print, Black Internal Lining, No Dot",66,Plastic
1022Dpr0031,"Modulex Tile 2 x 2 with Black 'V' print, Black Internal Lining, No Dot",66,Plastic
1022Dpr0032,"Modulex Tile 2 x 2 with Black 'X' print, Black Internal Lining, No Dot",66,Plastic
1022Dpr0033,"Modulex Tile 2 x 2 with Black 'Y' print, Black Internal Lining, No Dot",66,Plastic
1022Dpr0034,"Modulex Tile 2 x 2 with Black 'Z' print, Black Internal Lining, No Dot",66,Plastic
